site,location,region,species,life_stage,temporal_group,season,year,N,num_infected,num_infected_discrete,mean_natural_with_zeros,var_natural_with_zeros,mean_natural_without_zeros,var_natural_without_zeros,mean_log10_without_zeros,var_log10_without_zeros,mean_discrete_ceiling_with_zeros,var_discrete_ceiling_with_zeros,mean_discrete_floor_with_zeros,var_discrete_floor_with_zeros,nbd_k,nbd_mu,nbd_aic,pois_lam,pois_aic,gamma_aic,gamma_shape,gamma_rate,lnorm_aic,lnorm_meanlog,lnorm_sdlog,weibull_aic,weibull_shape,weibull_scale,exp_aic,exp_rate,norm_gof_pvalue_sw,norm_gof_statistic_sw,norm_gof_pvalue_ks,norm_gof_statistic_ks,norm_gof_pvalue_kslc,norm_gof_statistic_kslc,norm_gof_pvalue_ad,norm_gof_statistic_ad,poulin_D,poulin_D_log,cv_log,log_cv,cv,dataset,prev,phase,site_id
12102,Southern Sierra,california,ramu,adult,3,summer,3,10,10,10,3288,8713344,3288,8713344,3.26808774332285,0.344413924125101,3288,8713344,3288,8713344,1.0069489571188,3288.89800380317,185.963407268043,3287.99999999909,24697.7568340821,186.657555342806,1.37859356866893,0.000419280282441888,187.847706048412,7.52505012037175,1.28196832261456,185.94124938361,1.0373265793842,3334.02924276178,183.960695123521,0.000304136253041363,0.123247736749984,0.877843400030658,4.12231926372186e-09,0.999999926984716,0.339,0.195198876664324,0.150142728007745,0.507880851743732,0.465839416058394,0.0923648683203478,0.179575317231565,-0.0468393787789761,0.897760764566769,sierra_nevada,1,"post-invasion
(Southern Sierra)",12102
12473,Southern Sierra,california,ramu,adult,3,summer,3,13,2,2,11.0769230769231,827.076923076923,72,1152,1.83175623520758,0.0453095291447283,11.0769230769231,827.076923076923,11.0769230769231,827.076923076923,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666666667,0.0410848875355224,0.116205610322618,-0.326606256887672,0.471404520791032,sierra_nevada,0.153846153846154,"invasion
(Southern Sierra)",12473
12498,Southern Sierra,california,ramu,adult,3,summer,3,10,2,2,19.2,2150.4,96,4608,1.91980186473542,0.113822345852633,19.2,2150.4,19.2,2150.4,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.0621315750708235,0.175734632233521,-0.150514997831991,0.707106781186548,sierra_nevada,0.2,"invasion
(Southern Sierra)",12498
50183,Southern Sierra,california,ramu,adult,3,summer,3,13,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50183
70134,Northern Sierra,california,ramu,adult,3,summer,3,54,48,48,75825.7777777778,59363397232.7044,85304,66115970222.2979,4.17058231576722,0.656530947776612,75825.7777777778,59363397232.7044,75825.7777777778,59363397232.7044,0.224195133918468,75821.7677453882,1186.40751355216,75825.7777776847,13638737.3024628,1183.71033816719,0.112402454899088,1.31766921714208e-06,1120.9765331534,9.6031206693902,1.8461696213597,1131.19394779636,0.526720261985933,38077.7335062538,1187.98175606701,1.17227797055238e-05,0.8009897100892,0.985241691494069,0,0.999999999354149,0.6394,0.0791994004435068,0.844139566908495,0.213157355522419,0.810440698365063,0.108553812443177,0.194281256700041,0.479183791498943,3.01428138481939,sierra_nevada,0.888888888888889,"enzootic
(Northern Sierra)",70134
70550,Northern Sierra,california,ramu,adult,3,summer,3,77,73,73,64383.5844155844,18673364580.8776,67911.4520547945,19467863573.9178,4.03617651917983,0.96794024910583,64383.5844155844,18673364580.8776,64383.5844155844,18673364580.8776,0.283455096161934,64426.6437294257,1727.00001178205,64383.5844155844,12220286.7587415,1704.44216481154,0.240191758912206,3.53683733221323e-06,1686.41957451771,9.29363988575607,2.24980450170735,1688.23336622806,0.499806825164715,32560.2099078301,1772.39015414919,1.4725056963782e-05,0.17854490690159,0.976043767463076,0,0.999945849781315,0.0528,0.102087172695843,0.0834358708521587,0.656068058424651,0.764496352982777,0.137922907893688,0.243755331243559,0.312716130603308,2.05454723621946,sierra_nevada,0.948051948051948,"enzootic
(Northern Sierra)",70550
72996,Northern Sierra,california,ramu,adult,3,summer,3,268,202,202,21331.1641791045,12866625129.9655,28300.7524752475,16893261203.3315,3.70752477021047,0.602010604431219,21331.1641791045,12866625129.9655,21331.1641791045,12866625129.9655,0.145118299235009,21317.3549686727,4708.20002870063,21331.1641791045,24472338.9340711,4783.11071506849,0.0476472434915962,1.68360341419436e-06,4259.59085990021,8.5368912677928,1.78213296404535,4298.29783037309,0.549016396541053,13135.7168822004,4547.26004369372,3.53347495221063e-05,0.147995080287158,0.989536626167544,0,0.999945849781315,0.2718,0.0494956131094038,0.134297588852584,0.574320200377059,0.817924459050998,0.11627167275951,0.209275317485607,0.662058765656189,4.59260152466697,sierra_nevada,0.753731343283582,"enzootic
(Northern Sierra)",72996
10090,Southern Sierra,california,ramu,larva,3,summer,3,20,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10090
10223,Southern Sierra,california,ramu,larva,3,summer,3,19,1,1,2.52631578947368,121.263157894737,48,,1.68124123737559,,2.52631578947368,121.263157894737,2.52631578947368,121.263157894737,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.0526315789473684,"invasion
(Southern Sierra)",10223
10249,Southern Sierra,california,ramu,larva,3,summer,3,20,18,18,34910.4,1357174134.56842,38789.3333333333,1357529780.70588,4.32664943242254,0.361496170871575,34910.4,1357174134.56842,34910.4,1357174134.56842,0.375811277264205,34928.9313834913,445.847716047453,34910.4,711958.216504427,420.847075300009,1.17354257247339,3.0254259911833e-05,424.412260324732,9.96247848570729,1.34541339598892,420.371730142012,0.995277917429771,38698.3741893545,418.372420654144,2.57802832393785e-05,0.0830702660018419,0.909136197555036,2.22044604925031e-16,0.999999999818425,0.2208,0.164885460587034,0.131245155263342,0.553491469457619,0.489267763569977,0.0722524624304946,0.138963307679854,-0.0223376326739888,0.949866054104449,sierra_nevada,0.9,"post-invasion
(Southern Sierra)",10249
10263,Southern Sierra,california,ramu,larva,3,summer,3,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10263
10284,Southern Sierra,california,ramu,larva,3,summer,3,15,15,15,101488,2870059776,101488,2870059776,4.86454725179705,0.249885744144314,101488,2870059776,101488,2870059776,1.67887872569448,101460.326436232,377.752659094224,101487.999999985,510165.184915013,385.727043099434,3.84504714729876,3.78867171222091e-05,385.783983530721,11.201033986153,1.11200007691844,375.302039988609,1.71583897945918,111071.178709873,377.83087531621,9.85338168059278e-06,0.000275461082266238,0.704167002894825,0,0.999999999999992,0.001,0.30050480927165,0.000219730108040458,1.61467958724938,0.28669084029639,0.0452817133282355,0.102760998138575,-0.277469223017994,0.527874614145769,sierra_nevada,1,"post-invasion
(Southern Sierra)",10284
11221,Southern Sierra,california,ramu,larva,3,summer,3,20,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11221
11329,Southern Sierra,california,ramu,larva,3,summer,3,15,4,4,7481.6,822045103.542857,28056,3066563328,3.11743179664198,1.72592440872552,7481.6,822045103.542857,7481.6,822045103.542857,0.0253104887236383,7484.40148761206,99.5958296757285,7481.6,593494.111413884,,,,,,,,,,,,,,,,,,,,0.74251497005988,0.17766034788137,0.421418817991309,0.295300216020662,1.97378668994432,sierra_nevada,0.266666666666667,"invasion
(Southern Sierra)",11329
11342,Southern Sierra,california,ramu,larva,3,summer,3,11,11,11,122391.272727273,12791695020.2182,122391.272727273,12791695020.2182,4.89840633287247,0.217700942207002,122391.272727273,12791695020.2182,122391.272727273,12791695020.2182,1.28816074830852,122391.272727273,283.323006412011,122391.272727273,945645.79297584,283.322947805301,1.28814719063719,1.05248287883042e-05,283.883929570915,11.2789974014998,1.02435266216664,283.384404663207,1.15285857411622,128952.057728923,281.729523595952,8.17051720859479e-06,0.829048445761707,0.964738664402103,0,1,0.7422,0.14527078821316,0.786034241626598,0.218080282556462,0.457741274697921,0.0507057585162138,0.0952522726518373,-0.0342864027640056,0.924088567282351,sierra_nevada,1,"post-invasion
(Southern Sierra)",11342
11347,Southern Sierra,california,ramu,larva,3,summer,3,15,15,15,343484.8,17901431742.1714,343484.8,17901431742.1714,5.50084254764597,0.0352099450681053,343484.8,17901431742.1714,343484.8,17901431742.1714,6.348867563157,343429.608543129,399.600444324676,343484.8,759237.639520284,399.69119052969,7.0613949565376,2.05581002610235e-05,400.342577165709,12.666158049117,0.41741374974741,398.99468147607,2.97090173124579,387462.322420086,414.406944179047,2.91133697910359e-06,0.211428394946834,0.922655155158594,0,1,0.0986,0.200673805071803,0.125583228114566,0.554606339860708,0.211675781092303,0.0183802486157205,0.0341117075414256,-0.409463639834611,0.389525918373448,sierra_nevada,1,"post-invasion
(Southern Sierra)",11347
11392,Southern Sierra,california,ramu,larva,3,summer,3,10,10,10,129484.8,9884796006.4,129484.8,9884796006.4,4.99694773676468,0.116498663330157,129484.8,9884796006.4,129484.8,9884796006.4,2.03569676426758,129488.330609447,257.007254844142,129484.8,630928.390710052,257.040433697723,1.88463546779704,1.45548780072799e-05,256.625006999337,11.5058973691447,0.745585433525276,257.384508559768,1.45979821243866,143921.719684889,257.426375574309,7.72291419533412e-06,0.868175335631134,0.967643247095648,0,1,0.7682,0.149189776908507,0.738150123468071,0.22959298360067,0.385223902728351,0.0365466234853032,0.0683054983179525,-0.114734934740153,0.767829980132598,sierra_nevada,1,"post-invasion
(Southern Sierra)",11392
10218,Southern Sierra,california,ramu,subadult,3,summer,3,15,3,3,16,1206.85714285714,80,768,1.88192790115157,0.0302063527631522,16,1206.85714285714,16,1206.85714285714,0.0397340364939391,15.9939390700776,56.5350323218106,16.0000000039108,814.022888870441,,,,,,,,,,,,,,,,,,,,0.133333333333333,0.0355462898185747,0.0923519699795095,-0.460409376976188,0.346410161513775,sierra_nevada,0.2,"invasion
(Southern Sierra)",10218
10228,Southern Sierra,california,ramu,subadult,3,summer,3,10,10,10,826406.4,281314127257.6,826406.4,281314127257.6,5.744507479254,0.282560941706061,826406.4,281314127257.6,826406.4,281314127257.6,1.40060661939561,826202.432106472,295.864350605113,826406.400000023,3691061.888617,299.066635609666,2.69744930740552,3.2640711729792e-06,299.911549890864,13.2272172883231,1.16116251689147,295.077350656407,1.41861520801991,894726.525739538,294.496838823825,1.21005839257779e-06,0.00944658455533817,0.784706653929668,0,1,0.003,0.333724529029643,0.00873882683519824,0.966319722080383,0.333603224757214,0.0428510651828387,0.092534411104804,-0.192597900633295,0.641803526935722,sierra_nevada,1,"post-invasion
(Southern Sierra)",10228
10244,Southern Sierra,california,ramu,subadult,3,summer,3,16,9,9,108,27801.6,192,33984,2.1224941094576,0.157918917081331,108,27801.6,108,27801.6,0.15635072034065,108.02227634231,148.059380894324,108.000000000455,3247.42887717402,,,,,,,,,,,,,,,,,,,,0.450617283950617,0.0987563666736022,0.187227908109517,-0.0176639811708715,0.960143218483576,sierra_nevada,0.5625,"post-invasion
(Southern Sierra)",10244
10249,Southern Sierra,california,ramu,subadult,3,summer,3,10,10,10,1123497.6,1472352624025.6,1123497.6,1472352624025.6,5.86005846566208,0.175013347663606,1123497.6,1472352624025.6,1123497.6,1472352624025.6,1.28048039500097,1123259.71929517,302.284856489558,1123497.60000047,9477790.00260544,302.78564498409,0.952554765156594,8.47847619039501e-07,300.442549398578,13.4932832671071,0.913844977858693,302.567454601137,1.10026460169093,1242060.97952284,300.639144688473,8.90077557798076e-07,0.473568529642154,0.932562825795731,0,1,0.6864,0.156389442990843,0.507505116262846,0.305105190040447,0.492992454990558,0.0380190436375926,0.0713893844103467,0.0334337683182758,1.08002490011488,sierra_nevada,1,"post-invasion
(Southern Sierra)",10249
10276,Southern Sierra,california,ramu,subadult,3,summer,3,16,13,13,636114,947268283353.6,782909.538461539,1059580424654.77,5.41314975897571,0.861325303501231,636114,947268283353.6,636114,947268283353.6,0.171571360003116,636266.857318597,404.84388226821,636114,17124600.613527,379.325998940588,0.626687956302687,8.0046023903881e-07,383.666197380647,12.4642379411618,2.05313846042299,379.620422646859,0.693160914667016,629759.242994689,380.840083344346,1.27728677564084e-06,0.0200669704386189,0.83813509141164,2.22044604925031e-16,0.999999999999773,0.0034,0.295301754959711,0.00903208236610195,0.984788399159271,0.571888783360312,0.0831470499164353,0.171448448971939,0.118855378878028,1.31478693202947,sierra_nevada,0.8125,"post-invasion
(Southern Sierra)",10276
10329,Southern Sierra,california,ramu,subadult,3,summer,3,10,9,9,565368,528345303680,628186.666666667,549993886720,5.49068604499608,0.322159084473446,565368,528345303680,565368,528345303680,0.310991549078498,565756.20167881,275.709647516473,565368.000000466,7562387.7198063,,,,,,,,,,,,,,,,,,,,0.565214397230359,0.0546609199686752,0.10337334736999,0.0720902169196644,1.18056585164534,sierra_nevada,0.9,"post-invasion
(Southern Sierra)",10329
11229,Southern Sierra,california,ramu,subadult,3,summer,3,35,35,35,916332.342857143,985026409864.82,916332.342857143,985026409864.82,5.71613659505318,0.245778642145501,916332.342857143,985026409864.82,916332.342857143,985026409864.82,1.01766686854289,916217.058391311,1034.96283286479,916332.342857143,30603989.3637154,1035.43562833225,0.87750032102738,9.57622338518922e-07,1032.90942944268,13.1618909132872,1.12510536427437,1034.93229489802,0.975604318160892,905377.180186614,1032.96940782963,1.09130710903642e-06,0.709469901739205,0.978491323883104,0,1,0.9614,0.0665043274692748,0.894467565939666,0.188675545297322,0.531847915583823,0.0485529210470455,0.0867300250763125,0.0346709216432595,1.08310590017795,sierra_nevada,1,"post-invasion
(Southern Sierra)",11229
11360,Southern Sierra,california,ramu,subadult,3,summer,3,10,10,10,2036976,2257461183488,2036976,2257461183488,6.17852593937421,0.142512796983645,2036976,2257461183488,2036976,2257461183488,1.81512852408967,2037481.93322328,312.763554026428,2036976.00000047,10164287.0311798,312.849481596291,2.04225055755627,1.00258940584291e-06,313.054214106961,14.2265817246801,0.824639009592634,312.756858364823,1.44811517957131,2282228.17513991,312.539538262143,4.9092380077134e-07,0.635633275278274,0.947210790253083,0,1,0.7618,0.148166339170319,0.683832890158099,0.244377264310758,0.391383462544478,0.0330276065231985,0.0611001192041866,-0.132175766369025,0.737605648151857,sierra_nevada,1,"post-invasion
(Southern Sierra)",11360
11392,Southern Sierra,california,ramu,subadult,3,summer,3,17,16,16,676150.588235294,1222388240289.88,718410,1271497233369.6,5.45488225934453,0.362687527440596,676150.588235294,1222388240289.88,676150.588235294,1222388240289.88,0.376541398602691,675629.453140063,479.238524629894,676150.588235294,20007983.2921809,467.104036659412,0.432970235555341,6.02678464324468e-07,460.765615411268,12.5603305744044,1.34266490482712,464.178564734916,0.740817288362724,607217.305348742,465.513462902242,1.3919628067538e-06,0.551619492770237,0.953767679205367,0,1,0.5704,0.13676723670528,0.708129774149383,0.247224120509092,0.653474339165657,0.0603486515989912,0.110403013893694,0.195785340850204,1.56958681139641,sierra_nevada,0.941176470588235,"post-invasion
(Southern Sierra)",11392
11435,Southern Sierra,california,ramu,subadult,3,summer,3,10,7,7,437745.6,410955378201.6,625350.857142857,479560774217.143,5.30155387465585,0.947720112492632,437745.6,410955378201.6,437745.6,410955378201.6,0.109837645778626,437475.953629147,221.880718468611,437745.6,7919362.37026029,,,,,,,,,,,,,,,,,,,,0.552981849340282,0.0916194867005947,0.183627139767019,0.0442980768796145,1.10738357302175,sierra_nevada,0.7,"post-invasion
(Southern Sierra)",11435
12361,Southern Sierra,california,ramu,subadult,3,summer,3,10,9,9,1045248,1057514715136,1161386.66666667,1037961918208,5.86901284198272,0.214568306020822,1045248,1057514715136,1045248,1057514715136,0.33703131491823,1045353.58462151,290.292701948856,1045248,9662468.94703674,,,,,,,,,,,,,,,,,,,,0.449236672381419,0.0414487406119084,0.0789255698958714,-0.0568861258097828,0.877230805305413,sierra_nevada,0.9,"post-invasion
(Southern Sierra)",12361
10090,Southern Sierra,california,ramu,adult,4,summer,4,24,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10090
10100,Southern Sierra,california,ramu,adult,4,summer,4,15,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10100
10206,Southern Sierra,california,ramu,adult,4,summer,4,20,19,19,1642027.2,1645338529067.12,1728449.68421053,1579070592053.89,6.12027244063747,0.120502130703567,1642027.2,1645338529067.12,1642027.2,1645338529067.12,0.617222746248495,1642474.68558437,613.062837941463,1642027.2,18892444.2798571,583.375711629416,1.99706883107001,1.15541045210245e-06,583.892978241892,14.0924480868741,0.777987293345888,583.752421199922,1.47790635944992,1919644.51246575,585.783946279553,5.78553144552051e-07,0.619142869778972,0.962334488034998,2.22044604925031e-16,1,0.6382,0.121212856597333,0.585390774425102,0.285944098343357,0.382772196401337,0.0308880916377048,0.0567187443902457,-0.138455968846779,0.727016104352293,sierra_nevada,0.95,"post-invasion
(Southern Sierra)",10206
10222,Southern Sierra,california,ramu,adult,4,summer,4,20,3,3,24,5941.89473684211,160,23808,2.063283915935,0.183469965401421,24,5941.89473684211,24,5941.89473684211,0.0246346985833779,24.0091127688065,61.7101549551992,24.0000000114824,2127.92916804022,,,,,,,,,,,,,,,,,,,,0.4,0.0910197394537965,0.207598158520895,-0.0157585257230325,0.964365076099295,sierra_nevada,0.15,"invasion
(Southern Sierra)",10222
10223,Southern Sierra,california,ramu,adult,4,summer,4,19,19,19,743893.894736842,312398791572.211,743893.894736842,312398791572.211,5.73703598834646,0.146809774554739,743893.894736842,312398791572.211,743893.894736842,312398791572.211,1.76508136271561,743628.85544789,552.649298902942,743893.894736842,7146769.35615792,552.688600530082,1.86979390331211,2.51352231351968e-06,554.112400640766,13.2100135447369,0.858722073585836,552.667786685762,1.40510457716273,818238.793620892,553.746840183664,1.34427773513823e-06,0.153018638188599,0.927085388414096,2.22044604925031e-16,1,0.1564,0.169232073355067,0.0725520270281592,0.657619477073119,0.381241753358803,0.0360142313303912,0.0667866887133776,-0.124156321764073,0.751352400428441,sierra_nevada,1,"post-invasion
(Southern Sierra)",10223
11221,Southern Sierra,california,ramu,adult,4,summer,4,18,3,3,26.6666666666667,5481.41176470588,160,14592,2.09966540574336,0.153963853078058,26.6666666666667,5481.41176470588,26.6666666666667,5481.41176470588,0.0279181851020853,26.6857164877635,61.4790753429782,26.6666666750795,1934.75180598867,,,,,,,,,,,,,,,,,,,,0.333333333333333,0.0823571696767721,0.186878479870027,-0.122062572163754,0.754983443527075,sierra_nevada,0.166666666666667,"invasion
(Southern Sierra)",11221
11582,Southern Sierra,california,ramu,adult,4,summer,4,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11582
20192,Southern Sierra,california,ramu,adult,4,summer,4,11,11,11,699927.272727273,1421081128313.02,699927.272727273,1421081128313.02,4.9010968375122,1.45384217393734,699927.272727273,1421081128313.02,699927.272727273,1421081128313.02,0.314903363525532,699971.691721802,305.253716571809,699927.272727273,16041359.6913123,305.573546513671,0.379209881182436,5.41784691007741e-07,304.907493028445,11.2851925173758,2.64714650398778,304.963475943532,0.437182295281438,291944.41408578,320.09209767553,1.42871986699917e-06,0.316981584466891,0.919800454355454,0,0.999999999999913,0.468,0.172285661057974,0.362881510736157,0.367886287094354,0.726470188165949,0.132764134265109,0.246017130103037,0.231256519903409,1.703164200458,sierra_nevada,1,"post-invasion
(Southern Sierra)",20192
50183,Southern Sierra,california,ramu,adult,4,summer,4,14,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50183
70550,Northern Sierra,california,ramu,adult,4,summer,4,31,27,27,17540.1290322581,1169759197.31613,20138.6666666667,1295378333.53846,3.79012785223253,0.48927969246311,17540.1290322581,1169759197.31613,17540.1290322581,1169759197.31613,0.261967631965089,17528.8589282139,615.414891564571,17540.1290322581,1185568.46452075,587.939967504948,0.325128630362498,1.61444963434768e-05,576.604239618511,8.72709189309217,1.58051665253165,581.095198268732,0.644090354362233,13828.7032636349,591.161435885201,4.9655720338983e-05,0.393532568493206,0.961204079274532,0,0.999999999818425,0.336,0.124332500724369,0.452808396861392,0.347509410027559,0.703278667085164,0.103486943654429,0.184554540813886,0.252167600828379,1.78717714055479,sierra_nevada,0.870967741935484,"enzootic
(Northern Sierra)",70550
72808,Northern Sierra,california,ramu,adult,4,summer,4,15,5,5,272,482742.857142857,816,1134720,2.50213865963807,0.521981395524922,272,482742.857142857,272,482742.857142857,0.0513532136294652,272.131350901304,102.823123254349,272,14314.3535600777,,,,,,,,,,,,,,,,,,,,0.592941176470588,0.144763615487373,0.288746107927922,0.115754196038541,1.30543182477483,sierra_nevada,0.333333333333333,"enzootic
(Northern Sierra)",72808
72996,Northern Sierra,california,ramu,adult,4,summer,4,111,94,94,709684.324324324,49743436406611.5,838031.489361702,58727607117584.3,3.84468189106979,0.76595965738524,709684.324324324,49743436406611.5,709684.324324324,49743436406611.5,0.107839662472649,710660.663171123,2297.33660527329,709684.324324324,687540878.423243,2520.33734987998,0.0120871322747679,1.44232435513542e-08,2065.79931913286,8.85270720968146,2.00445441613463,2123.83063867405,0.356438673257985,20100.9292062495,2754.09645964569,1.19327258306447e-06,6.36973306729135e-05,0.927851217911724,0,0.99999997881037,0.311,0.07049388460699,0.0485705274161946,0.752107452577121,0.981217115995105,0.121194317731962,0.227636833604321,0.961160815118755,9.14451791592156,sierra_nevada,0.846846846846847,"enzootic
(Northern Sierra)",72996
